id,ntd_id,agency_name,facility_id,facility_type,facility_name,geometry,geojson_geometry
1762,90016,"Golden Gate Bridge, Highway and Transportation District",7863,Surface Parking Lot,LFT-06 CUSTOMER PARKING LOT - FERRY TERMINAL,POINT (-122.5110743 37.9434926),"{'type': 'Point', 'coordinates': (-122.5110743, 37.9434926)}"
1763,90016,"Golden Gate Bridge, Highway and Transportation District",7847,Ferryboat Terminal,LFT-01 TERMINAL BUILDING AND (4) BERTHS ,POINT (-122.5110743 37.9434926),"{'type': 'Point', 'coordinates': (-122.5110743, 37.9434926)}"
1764,90003,San Francisco Bay Area Rapid Transit District,5334,Surface Parking Lot,"Parking Lot, El Cerrito Del Norte, 12000319",POINT (-122.3173 37.92565),"{'type': 'Point', 'coordinates': (-122.3173, 37.92565)}"
1765,90159,Western Contra Costa Transit Authority,9682,Elevated Fixed Guideway Station,El Cerrito del Norte BART Station,POINT (-122.31778 37.925701),"{'type': 'Point', 'coordinates': (-122.31778, 37.925701)}"
1766,90014,Alameda-Contra Costa Transit District,111,Combined Administrative and Maintenance Facility (describe in Notes),D3 Maint/Trans Bldg,POINT (-122.3505219 37.9356268),"{'type': 'Point', 'coordinates': (-122.3505219, 37.9356268)}"
1767,90003,San Francisco Bay Area Rapid Transit District,5354,At-Grade Fixed Guideway Station,"Passenger Station, Richmond, R60, 12000289",POINT (-122.3532 37.93689),"{'type': 'Point', 'coordinates': (-122.3532, 37.93689)}"
1768,90014,Alameda-Contra Costa Transit District,11636,At-Grade Fixed Guideway Station,"Richmond, 12000289",POINT (-122.3532 37.93689),"{'type': 'Point', 'coordinates': (-122.3532, 37.93689)}"
1769,90003,San Francisco Bay Area Rapid Transit District,5341,Administrative Office / Sales Office,"Tower, Richmond Yard, 12000368",POINT (-122.3583 37.94711),"{'type': 'Point', 'coordinates': (-122.3583, 37.94711)}"
1770,90003,San Francisco Bay Area Rapid Transit District,5343,General Purpose Maintenance Facility/Depot,"Shop, Richmond Yard Main, 12000364",POINT (-122.3583 37.94711),"{'type': 'Point', 'coordinates': (-122.3583, 37.94711)}"
1771,90003,San Francisco Bay Area Rapid Transit District,5342,Administrative Office / Sales Office,"Transportation Building, Richmond Yard, 12000403",POINT (-122.3583 37.94711),"{'type': 'Point', 'coordinates': (-122.3583, 37.94711)}"
1772,90003,San Francisco Bay Area Rapid Transit District,5340,General Purpose Maintenance Facility/Depot,"Wheel Truing Building, Richmond Yard, 12000394",POINT (-122.3583 37.94711),"{'type': 'Point', 'coordinates': (-122.3583, 37.94711)}"
1773,90003,San Francisco Bay Area Rapid Transit District,5283,Parking Structure,"Parking Garage, Richmond, 15467084",POINT (-122.3583 37.94711),"{'type': 'Point', 'coordinates': (-122.3583, 37.94711)}"
1774,90016,"Golden Gate Bridge, Highway and Transportation District",7854,"Other, Administrative & Maintenance (describe in Notes)",LFT-02    SERVICE BUILDING,POINT (-122.5110743 37.9434926),"{'type': 'Point', 'coordinates': (-122.5110743, 37.9434926)}"
1775,90016,"Golden Gate Bridge, Highway and Transportation District",7889,Surface Parking Lot,07 Drake’s Landing PARK AND RIDE (Drake's Landing),POINT (-122.515489 37.9446373),"{'type': 'Point', 'coordinates': (-122.515489, 37.9446373)}"
1776,90299,Sonoma-Marin Area Rail Transit District,18558,Surface Parking Lot,Larkspur Station Parking Lot,POINT (-122.513607 37.945898),"{'type': 'Point', 'coordinates': (-122.513607, 37.945898)}"
1777,90016,"Golden Gate Bridge, Highway and Transportation District",7865,Surface Parking Lot,LFT-07    OVERFLOW CUSTOMER PARKING LOT (LARKSPUR LANDING CIRCLE),POINT (-122.5124172 37.9466055),"{'type': 'Point', 'coordinates': (-122.5124172, 37.9466055)}"
1778,90016,"Golden Gate Bridge, Highway and Transportation District",7888,Surface Parking Lot,06 Bon Air PARK AND RIDE (Bon Air Center),POINT (-122.5252737 37.9475107),"{'type': 'Point', 'coordinates': (-122.5252737, 37.9475107)}"
1779,90299,Sonoma-Marin Area Rail Transit District,18557,At-Grade Fixed Guideway Station,Larkspur Station,POINT (-122.5125 37.947787),"{'type': 'Point', 'coordinates': (-122.5125, 37.947787)}"
1780,90016,"Golden Gate Bridge, Highway and Transportation District",7790,Combined Administrative and Maintenance Facility (describe in Notes),D1-E    TRAINING TRAILER,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1781,90016,"Golden Gate Bridge, Highway and Transportation District",7797,Heavy Maintenance & Overhaul (Backshop),D1-H BODY SHOP; REPAIR AND TRIM SHOP; PAINT AND MAINTENANCE SHOP,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1782,90016,"Golden Gate Bridge, Highway and Transportation District",7792,General Purpose Maintenance Facility/Depot,D1-G WAREHOUSE,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1783,90016,"Golden Gate Bridge, Highway and Transportation District",7801,General Purpose Maintenance Facility/Depot,D1-K    BUS YARD AND PARKING LOT,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1784,90016,"Golden Gate Bridge, Highway and Transportation District",7798,Vehicle Washing Facility,D1-I    WASH RACK,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1785,90016,"Golden Gate Bridge, Highway and Transportation District",7799,Vehicle Fueling Facility,D1-J    FUEL ISLAND BUILDING,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1786,90016,"Golden Gate Bridge, Highway and Transportation District",7804,Surface Parking Lot,D1-L  STORAGE LOT FOR TRANSIT OPERATIONS,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1787,90016,"Golden Gate Bridge, Highway and Transportation District",7785,Heavy Maintenance & Overhaul (Backshop),D1-B BUS MAINTENANCE,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1788,90016,"Golden Gate Bridge, Highway and Transportation District",7783,Administrative Office / Sales Office,D1-C  DISTRICT ADMINISTRATION BUILDING (2 FLRS),POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1789,90016,"Golden Gate Bridge, Highway and Transportation District",20062,"Other, Administrative & Maintenance (describe in Notes)",D1-A-02 PIVOT HEALTH SERVICES TRAILER,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1790,90016,"Golden Gate Bridge, Highway and Transportation District",7789,Heavy Maintenance & Overhaul (Backshop),D1-D    HEAVY DUTY SHOP,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1791,90016,"Golden Gate Bridge, Highway and Transportation District",7784,Administrative Office / Sales Office,D1-A BUS ADMINISTRATION BUILDING ,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1792,90016,"Golden Gate Bridge, Highway and Transportation District",7791,Combined Administrative and Maintenance Facility (describe in Notes),D1-F    DATA CENTER,POINT (-122.5039893 37.9552488),"{'type': 'Point', 'coordinates': (-122.5039893, 37.9552488)}"
1793,90234,Marin County Transit District,19997,Combined Administrative and Maintenance Facility (describe in Notes),3000 Kerner,POINT (-122.5065554 37.9558236),"{'type': 'Point', 'coordinates': (-122.5065554, 37.9558236)}"
1794,90016,"Golden Gate Bridge, Highway and Transportation District",7843,Bus Transfer Center,SRTC-B    CANOPY AND PLATEFORM,POINT (-122.5231794 37.9711127),"{'type': 'Point', 'coordinates': (-122.5231794, 37.9711127)}"
1795,90016,"Golden Gate Bridge, Highway and Transportation District",7842,Bus Transfer Center,SRTC-A    CANOPY AND PLATEFORM,POINT (-122.5231794 37.9711127),"{'type': 'Point', 'coordinates': (-122.5231794, 37.9711127)}"
1796,90016,"Golden Gate Bridge, Highway and Transportation District",7836,Bus Transfer Center,SRTC-D TERMINAL BLDG; (2) CONSESSION BLDGS; PLATEFORM/CANOPY,POINT (-122.5231794 37.9711127),"{'type': 'Point', 'coordinates': (-122.5231794, 37.9711127)}"
1797,90016,"Golden Gate Bridge, Highway and Transportation District",7844,Bus Transfer Center,SRTC-C    CANOPY AND PLATEFORM C WITH BUS SHELTER,POINT (-122.5231794 37.9711127),"{'type': 'Point', 'coordinates': (-122.5231794, 37.9711127)}"
1798,90234,Marin County Transit District,17599,Bus Transfer Center,SRTC-D TERMINAL BLDG; (2) CONSESSION BLDGS; PLATEFORM/CANOPY,POINT (-122.5232 37.97113),"{'type': 'Point', 'coordinates': (-122.5232, 37.97113)}"
1799,90299,Sonoma-Marin Area Rail Transit District,6214,At-Grade Fixed Guideway Station,San Rafael Station,POINT (-122.5227 37.97199),"{'type': 'Point', 'coordinates': (-122.5227, 37.97199)}"
1800,90016,"Golden Gate Bridge, Highway and Transportation District",7891,Surface Parking Lot,09 Mission San Rafael PARK AND RIDE (Caltrans),POINT (-122.5214277 37.9805204),"{'type': 'Point', 'coordinates': (-122.5214277, 37.9805204)}"
1801,90016,"Golden Gate Bridge, Highway and Transportation District",7890,Surface Parking Lot,08 Downtown San Rafael PARK AND RIDE (Caltrans),POINT (-122.5214277 37.9805204),"{'type': 'Point', 'coordinates': (-122.5214277, 37.9805204)}"
1802,90016,"Golden Gate Bridge, Highway and Transportation District",7846,"Other, Passenger or Parking (describe in Notes)",D2-07  FAIRFAX BUS TURNAROUND,POINT (-122.5997071 37.9979797),"{'type': 'Point', 'coordinates': (-122.5997071, 37.9979797)}"
1803,90299,Sonoma-Marin Area Rail Transit District,6213,At-Grade Fixed Guideway Station,Civic Center Station,POINT (-122.5376 38.00137),"{'type': 'Point', 'coordinates': (-122.5376, 38.00137)}"
1804,90197,City of Tracy,11986,Bus Transfer Center,Tracy Transit Station,POINT (-121.4253019 37.7344171),"{'type': 'Point', 'coordinates': (-121.4253019, 37.7344171)}"
1805,90217,City of Manteca,141,Bus Transfer Center,Manteca Transit Center,POINT (-121.215 37.7944444),"{'type': 'Point', 'coordinates': (-121.215, 37.7944444)}"
1806,91078,City of Escalon,9113,Surface Parking Lot,Escalon Park & Ride,POINT (-120.994822 37.795866),"{'type': 'Point', 'coordinates': (-120.994822, 37.795866)}"
1807,90182,Altamont Corridor Express,9139,"Other, Passenger or Parking (describe in Notes)",Lathrop/Manteca Station Ticket Sales Booth,POINT (-121.264111 37.798796),"{'type': 'Point', 'coordinates': (-121.264111, 37.798796)}"
1808,90182,Altamont Corridor Express,9116,Simple At-Grade Platform Station,Lathrop/Manteca Station,POINT (-121.264111 37.798796),"{'type': 'Point', 'coordinates': (-121.264111, 37.798796)}"
1809,90182,Altamont Corridor Express,9147,Surface Parking Lot,Lathrop Parking Lot,POINT (-121.264111 37.798796),"{'type': 'Point', 'coordinates': (-121.264111, 37.798796)}"
1810,91078,City of Escalon,9112,Surface Parking Lot,Crossroads Plaza Park & Ride,POINT (-120.999649 37.799248),"{'type': 'Point', 'coordinates': (-120.999649, 37.799248)}"
1811,90012,San Joaquin Regional Transit District,17169,Bus Transfer Center,Union Transfer Station,POINT (-121.27237 37.93935),"{'type': 'Point', 'coordinates': (-121.27237, 37.93935)}"
1812,90012,San Joaquin Regional Transit District,233,Administrative Office / Sales Office,Downtown Transit Center,POINT (-121.2855696 37.95473339999999),"{'type': 'Point', 'coordinates': (-121.2855696, 37.95473339999999)}"
1813,90182,Altamont Corridor Express,9222,Surface Parking Lot,Stockton Parking Lot 4,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1814,90003,San Francisco Bay Area Rapid Transit District,5287,Parking Structure,"Parking Garage, Mac Arthur, 15390557",POINT (-122.2672 37.82841),"{'type': 'Point', 'coordinates': (-122.2672, 37.82841)}"
1815,90014,Alameda-Contra Costa Transit District,11628,Elevated Fixed Guideway Station,"MacArthur, 12000270",POINT (-122.2672 37.82841),"{'type': 'Point', 'coordinates': (-122.2672, 37.82841)}"
1816,90014,Alameda-Contra Costa Transit District,109,Administrative Office / Sales Office,D2 Trans Bldg,POINT (-122.283754 37.8345049),"{'type': 'Point', 'coordinates': (-122.283754, 37.8345049)}"
1817,90014,Alameda-Contra Costa Transit District,110,Maintenance Facility (Service and Inspection),D2 Maint Bldg,POINT (-122.283754 37.8345049),"{'type': 'Point', 'coordinates': (-122.283754, 37.8345049)}"
1818,90003,San Francisco Bay Area Rapid Transit District,5323,Surface Parking Lot,"Parking Lot, Ashby, 12000316",POINT (-122.2698 37.85302),"{'type': 'Point', 'coordinates': (-122.2698, 37.85302)}"
1819,90003,San Francisco Bay Area Rapid Transit District,5362,Underground Fixed Guideway Station,"Passenger Station, Ashby, R10, 12000284",POINT (-122.2698 37.85302),"{'type': 'Point', 'coordinates': (-122.2698, 37.85302)}"
1820,90014,Alameda-Contra Costa Transit District,11631,Underground Fixed Guideway Station,"Ashby, 12000284",POINT (-122.2698 37.85302),"{'type': 'Point', 'coordinates': (-122.2698, 37.85302)}"
1821,90003,San Francisco Bay Area Rapid Transit District,5359,Underground Fixed Guideway Station,"Passenger Station, Berkeley, R20, 12000285",POINT (-122.268 37.86987),"{'type': 'Point', 'coordinates': (-122.268, 37.86987)}"
1822,90014,Alameda-Contra Costa Transit District,11632,Underground Fixed Guideway Station,"Downtown Berkeley, 12000285",POINT (-122.268 37.86987),"{'type': 'Point', 'coordinates': (-122.268, 37.86987)}"
1823,90003,San Francisco Bay Area Rapid Transit District,5317,Surface Parking Lot,"Parking Lot, North Berkeley, 12000317",POINT (-122.2835 37.87404),"{'type': 'Point', 'coordinates': (-122.2835, 37.87404)}"
1824,90003,San Francisco Bay Area Rapid Transit District,5302,Surface Parking Lot,"Parking Lot, Orinda, 12000305",POINT (-122.1838 37.87836),"{'type': 'Point', 'coordinates': (-122.1838, 37.87836)}"
1825,90003,San Francisco Bay Area Rapid Transit District,5346,Elevated Fixed Guideway Station,"Passenger Station, Orinda, C20, 12000261",POINT (-122.1838 37.87836),"{'type': 'Point', 'coordinates': (-122.1838, 37.87836)}"
1826,90003,San Francisco Bay Area Rapid Transit District,5364,Elevated Fixed Guideway Station,"Passenger Station, Lafayette, C30, 12000262",POINT (-122.1238 37.89339),"{'type': 'Point', 'coordinates': (-122.1238, 37.89339)}"
1827,90003,San Francisco Bay Area Rapid Transit District,5326,Surface Parking Lot,"Parking Lot, Lafayette, 12000306",POINT (-122.1238 37.89339),"{'type': 'Point', 'coordinates': (-122.1238, 37.89339)}"
1828,90003,San Francisco Bay Area Rapid Transit District,5282,Parking Structure,"Parking Garage, Walnut Creek, 12000346",POINT (-122.0697 37.90544),"{'type': 'Point', 'coordinates': (-122.0697, 37.90544)}"
1829,90144,Livermore / Amador Valley Transit Authority,10633,Elevated Fixed Guideway Station,"Walnut Creek, 12000263",POINT (-122.0674 37.90563),"{'type': 'Point', 'coordinates': (-122.0674, 37.90563)}"
1830,90003,San Francisco Bay Area Rapid Transit District,5357,Elevated Fixed Guideway Station,"Passenger Station, Walnut Creek, C40, 12000263",POINT (-122.0674 37.90563),"{'type': 'Point', 'coordinates': (-122.0674, 37.90563)}"
1831,90003,San Francisco Bay Area Rapid Transit District,5350,Elevated Fixed Guideway Station,"Passenger Station, Pleasant Hill, C50, 12000264",POINT (-122.056 37.9284),"{'type': 'Point', 'coordinates': (-122.056, 37.9284)}"
1832,90144,Livermore / Amador Valley Transit Authority,10634,Elevated Fixed Guideway Station,"Pleasant Hill/Contra Costa Centre, 12000264",POINT (-122.056 37.9284),"{'type': 'Point', 'coordinates': (-122.056, 37.9284)}"
1833,90003,San Francisco Bay Area Rapid Transit District,5279,Parking Structure,"Parking Garage, Pleasant Hill, 12000347",POINT (-122.0583 37.92846),"{'type': 'Point', 'coordinates': (-122.0583, 37.92846)}"
1834,90182,Altamont Corridor Express,9145,Surface Parking Lot,Stockton Parking Lot 1,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1835,90182,Altamont Corridor Express,9223,Surface Parking Lot,Stockton Parking Lot 5,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1836,90182,Altamont Corridor Express,9231,Administrative Office / Sales Office,Stockton Station - Security Booth,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1837,90182,Altamont Corridor Express,9107,Simple At-Grade Platform Station,Robert J. Cabral Station,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1838,90182,Altamont Corridor Express,9221,Surface Parking Lot,Stockton Parking Lot 3 ,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1839,90182,Altamont Corridor Express,9146,Surface Parking Lot,Stockton Parking Lot 2,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1840,90182,Altamont Corridor Express,9138,Administrative Office / Sales Office,Robert J. Cabral Station Building,POINT (-121.2789248 37.9570501),"{'type': 'Point', 'coordinates': (-121.2789248, 37.9570501)}"
1841,90012,San Joaquin Regional Transit District,232,Administrative Office / Sales Office,County Transportation Center,POINT (-121.2541204 37.9616297),"{'type': 'Point', 'coordinates': (-121.2541204, 37.9616297)}"
1842,90012,San Joaquin Regional Transit District,231,Combined Administrative and Maintenance Facility (describe in Notes),Regional Transportation Center,POINT (-121.250287 37.961936),"{'type': 'Point', 'coordinates': (-121.250287, 37.961936)}"
